Freq.	I(R4)/I(R8)
1.50314196608985e+02	(4.32735054209927e+00dB,-2.40011696408228e-01°)
1.50660706618657e+02	(4.32735036865697e+00dB,-2.40552882728214e-01°)
1.51008015416397e+02	(4.32735019441588e+00dB,-2.41095344423205e-01°)
1.51356124843603e+02	(4.32735001937232e+00dB,-2.41639084369160e-01°)
1.51705036745916e+02	(4.32734984352257e+00dB,-2.42184105448821e-01°)
1.52054752973232e+02	(4.32734966686290e+00dB,-2.42730410551709e-01°)
1.52405275379711e+02	(4.32734948938957e+00dB,-2.43278002574159e-01°)
1.52756605823789e+02	(4.32734931109880e+00dB,-2.43826884419334e-01°)
1.53108746168185e+02	(4.32734913198682e+00dB,-2.44377058997226e-01°)
1.53461698279912e+02	(4.32734895204983e+00dB,-2.44928529224685e-01°)
1.53815464030286e+02	(4.32734877128401e+00dB,-2.45481298025436e-01°)
1.54170045294938e+02	(4.32734858968553e+00dB,-2.46035368330063e-01°)
1.54525443953823e+02	(4.32734840725053e+00dB,-2.46590743076086e-01°)
1.54881661891230e+02	(4.32734822397515e+00dB,-2.47147425207912e-01°)
1.55238700995790e+02	(4.32734803985550e+00dB,-2.47705417676893e-01°)
1.55596563160489e+02	(4.32734785488767e+00dB,-2.48264723441319e-01°)
1.55955250282677e+02	(4.32734766906774e+00dB,-2.48825345466453e-01°)
1.56314764264077e+02	(4.32734748239177e+00dB,-2.49387286724530e-01°)
1.56675107010797e+02	(4.32734729485580e+00dB,-2.49950550194776e-01°)
1.57036280433337e+02	(4.32734710645585e+00dB,-2.50515138863424e-01°)
1.57398286446603e+02	(4.32734691718793e+00dB,-2.51081055723750e-01°)
1.57761126969916e+02	(4.32734672704802e+00dB,-2.51648303776042e-01°)
1.58124803927020e+02	(4.32734653603208e+00dB,-2.52216886027685e-01°)
1.58489319246093e+02	(4.32734634413608e+00dB,-2.52786805493091e-01°)
1.58854674859759e+02	(4.32734615135593e+00dB,-2.53358065193801e-01°)
1.59220872705098e+02	(4.32734595768755e+00dB,-2.53930668158430e-01°)
1.59587914723655e+02	(4.32734576312683e+00dB,-2.54504617422739e-01°)
1.59955802861448e+02	(4.32734556766964e+00dB,-2.55079916029612e-01°)
1.60324539068985e+02	(4.32734537131184e+00dB,-2.55656567029088e-01°)
1.60694125301269e+02	(4.32734517404927e+00dB,-2.56234573478381e-01°)
1.61064563517808e+02	(4.32734497587773e+00dB,-2.56813938441883e-01°)
1.61435855682630e+02	(4.32734477679303e+00dB,-2.57394664991198e-01°)
1.61808003764288e+02	(4.32734457679094e+00dB,-2.57976756205134e-01°)
1.62181009735874e+02	(4.32734437586722e+00dB,-2.58560215169748e-01°)
1.62554875575029e+02	(4.32734417401762e+00dB,-2.59145044978340e-01°)
1.62929603263953e+02	(4.32734397123784e+00dB,-2.59731248731477e-01°)
1.63305194789414e+02	(4.32734376752360e+00dB,-2.60318829537009e-01°)
1.63681652142762e+02	(4.32734356287055e+00dB,-2.60907790510099e-01°)
1.64058977319935e+02	(4.32734335727438e+00dB,-2.61498134773206e-01°)
1.64437172321474e+02	(4.32734315073071e+00dB,-2.62089865456141e-01°)
1.64816239152531e+02	(4.32734294323517e+00dB,-2.62682985696050e-01°)
1.65196179822882e+02	(4.32734273478335e+00dB,-2.63277498637450e-01°)
1.65576996346933e+02	(4.32734252537083e+00dB,-2.63873407432249e-01°)
1.65958690743736e+02	(4.32734231499318e+00dB,-2.64470715239750e-01°)
1.66341265036997e+02	(4.32734210364593e+00dB,-2.65069425226670e-01°)
1.66724721255087e+02	(4.32734189132459e+00dB,-2.65669540567157e-01°)
1.67109061431051e+02	(4.32734167802467e+00dB,-2.66271064442818e-01°)
1.67494287602624e+02	(4.32734146374164e+00dB,-2.66874000042714e-01°)
1.67880401812236e+02	(4.32734124847096e+00dB,-2.67478350563405e-01°)
1.68267406107027e+02	(4.32734103220805e+00dB,-2.68084119208947e-01°)
1.68655302538854e+02	(4.32734081494834e+00dB,-2.68691309190905e-01°)
1.69044093164306e+02	(4.32734059668721e+00dB,-2.69299923728388e-01°)
1.69433780044713e+02	(4.32734037742004e+00dB,-2.69909966048058e-01°)
1.69824365246154e+02	(4.32734015714218e+00dB,-2.70521439384140e-01°)
1.70215850839475e+02	(4.32733993584894e+00dB,-2.71134346978446e-01°)
1.70608238900292e+02	(4.32733971353565e+00dB,-2.71748692080395e-01°)
1.71001531509008e+02	(4.32733949019758e+00dB,-2.72364477947022e-01°)
1.71395730750822e+02	(4.32733926583001e+00dB,-2.72981707843008e-01°)
1.71790838715738e+02	(4.32733904042816e+00dB,-2.73600385040678e-01°)
1.72186857498580e+02	(4.32733881398726e+00dB,-2.74220512820034e-01°)
1.72583789199000e+02	(4.32733858650251e+00dB,-2.74842094468778e-01°)
1.72981635921489e+02	(4.32733835796908e+00dB,-2.75465133282304e-01°)
1.73380399775393e+02	(4.32733812838213e+00dB,-2.76089632563737e-01°)
1.73780082874917e+02	(4.32733789773678e+00dB,-2.76715595623946e-01°)
1.74180687339141e+02	(4.32733766602814e+00dB,-2.77343025781552e-01°)
1.74582215292030e+02	(4.32733743325131e+00dB,-2.77971926362976e-01°)
1.74984668862445e+02	(4.32733719940134e+00dB,-2.78602300702401e-01°)
1.75388050184155e+02	(4.32733696447327e+00dB,-2.79234152141840e-01°)
1.75792361395848e+02	(4.32733672846212e+00dB,-2.79867484031140e-01°)
1.76197604641142e+02	(4.32733649136289e+00dB,-2.80502299727993e-01°)
1.76603782068595e+02	(4.32733625317055e+00dB,-2.81138602597959e-01°)
1.77010895831721e+02	(4.32733601388004e+00dB,-2.81776396014470e-01°)
1.77418948088995e+02	(4.32733577348629e+00dB,-2.82415683358869e-01°)
1.77827941003871e+02	(4.32733553198420e+00dB,-2.83056468020427e-01°)
1.78237876744788e+02	(4.32733528936865e+00dB,-2.83698753396335e-01°)
1.78648757485184e+02	(4.32733504563450e+00dB,-2.84342542891747e-01°)
1.79060585403508e+02	(4.32733480077657e+00dB,-2.84987839919797e-01°)
1.79473362683231e+02	(4.32733455478968e+00dB,-2.85634647901602e-01°)
1.79887091512857e+02	(4.32733430766860e+00dB,-2.86282970266290e-01°)
1.80301774085935e+02	(4.32733405940809e+00dB,-2.86932810451022e-01°)
1.80717412601071e+02	(4.32733381000289e+00dB,-2.87584171901003e-01°)
1.81134009261938e+02	(4.32733355944771e+00dB,-2.88237058069493e-01°)
1.81551566277292e+02	(4.32733330773724e+00dB,-2.88891472417856e-01°)
1.81970085860976e+02	(4.32733305486614e+00dB,-2.89547418415539e-01°)
1.82389570231942e+02	(4.32733280082903e+00dB,-2.90204899540108e-01°)
1.82810021614252e+02	(4.32733254562055e+00dB,-2.90863919277276e-01°)
1.83231442237099e+02	(4.32733228923527e+00dB,-2.91524481120916e-01°)
1.83653834334812e+02	(4.32733203166775e+00dB,-2.92186588573057e-01°)
1.84077200146873e+02	(4.32733177291254e+00dB,-2.92850245143948e-01°)
1.84501541917925e+02	(4.32733151296414e+00dB,-2.93515454352021e-01°)
1.84926861897785e+02	(4.32733125181705e+00dB,-2.94182219723962e-01°)
1.85353162341459e+02	(4.32733098946573e+00dB,-2.94850544794697e-01°)
1.85780445509147e+02	(4.32733072590460e+00dB,-2.95520433107416e-01°)
1.86208713666264e+02	(4.32733046112808e+00dB,-2.96191888213604e-01°)
1.86637969083444e+02	(4.32733019513057e+00dB,-2.96864913673049e-01°)
1.87068214036557e+02	(4.32732992790640e+00dB,-2.97539513053858e-01°)
1.87499450806719e+02	(4.32732965944992e+00dB,-2.98215689932497e-01°)
1.87931681680304e+02	(4.32732938975544e+00dB,-2.98893447893774e-01°)
1.88364908948957e+02	(4.32732911881722e+00dB,-2.99572790530887e-01°)
1.88799134909606e+02	(4.32732884662954e+00dB,-3.00253721445444e-01°)
1.89234361864475e+02	(4.32732857318662e+00dB,-3.00936244247462e-01°)
1.89670592121092e+02	(4.32732829848264e+00dB,-3.01620362555391e-01°)
1.90107827992307e+02	(4.32732802251180e+00dB,-3.02306079996159e-01°)
1.90546071796302e+02	(4.32732774526824e+00dB,-3.02993400205150e-01°)
1.90985325856601e+02	(4.32732746674607e+00dB,-3.03682326826258e-01°)
1.91425592502085e+02	(4.32732718693940e+00dB,-3.04372863511884e-01°)
1.91866874067006e+02	(4.32732690584228e+00dB,-3.05065013922978e-01°)
1.92309172890992e+02	(4.32732662344876e+00dB,-3.05758781729017e-01°)
1.92752491319070e+02	(4.32732633975284e+00dB,-3.06454170608083e-01°)
1.93196831701669e+02	(4.32732605474851e+00dB,-3.07151184246836e-01°)
1.93642196394637e+02	(4.32732576842973e+00dB,-3.07849826340546e-01°)
1.94088587759254e+02	(4.32732548079042e+00dB,-3.08550100593124e-01°)
1.94536008162243e+02	(4.32732519182448e+00dB,-3.09252010717124e-01°)
1.94984459975781e+02	(4.32732490152579e+00dB,-3.09955560433785e-01°)
1.95433945577516e+02	(4.32732460988819e+00dB,-3.10660753473021e-01°)
1.95884467350575e+02	(4.32732431690548e+00dB,-3.11367593573467e-01°)
1.96336027683581e+02	(4.32732402257148e+00dB,-3.12076084482493e-01°)
1.96788628970660e+02	(4.32732372687991e+00dB,-3.12786229956214e-01°)
1.97242273611461e+02	(4.32732342982453e+00dB,-3.13498033759514e-01°)
1.97696964011162e+02	(4.32732313139902e+00dB,-3.14211499666065e-01°)
1.98152702580486e+02	(4.32732283159705e+00dB,-3.14926631458364e-01°)
1.98609491735713e+02	(4.32732253041228e+00dB,-3.15643432927724e-01°)
1.99067333898694e+02	(4.32732222783831e+00dB,-3.16361907874317e-01°)
1.99526231496863e+02	(4.32732192386872e+00dB,-3.17082060107182e-01°)
1.99986186963250e+02	(4.32732161849708e+00dB,-3.17803893444255e-01°)
2.00447202736492e+02	(4.32732131171689e+00dB,-3.18527411712373e-01°)
2.00909281260848e+02	(4.32732100352166e+00dB,-3.19252618747319e-01°)
2.01372424986214e+02	(4.32732069390486e+00dB,-3.19979518393812e-01°)
2.01836636368131e+02	(4.32732038285990e+00dB,-3.20708114505560e-01°)
2.02301917867802e+02	(4.32732007038021e+00dB,-3.21438410945249e-01°)
2.02768271952103e+02	(4.32731975645914e+00dB,-3.22170411584585e-01°)
2.03235701093597e+02	(4.32731944109005e+00dB,-3.22904120304308e-01°)
2.03704207770547e+02	(4.32731912426625e+00dB,-3.23639540994220e-01°)
2.04173794466928e+02	(4.32731880598100e+00dB,-3.24376677553180e-01°)
2.04644463672442e+02	(4.32731848622758e+00dB,-3.25115533889156e-01°)
2.05116217882531e+02	(4.32731816499919e+00dB,-3.25856113919228e-01°)
2.05589059598389e+02	(4.32731784228903e+00dB,-3.26598421569617e-01°)
2.06062991326975e+02	(4.32731751809024e+00dB,-3.27342460775700e-01°)
2.06538015581027e+02	(4.32731719239595e+00dB,-3.28088235482029e-01°)
2.07014134879079e+02	(4.32731686519927e+00dB,-3.28835749642358e-01°)
2.07491351745465e+02	(4.32731653649323e+00dB,-3.29585007219661e-01°)
2.07969668710344e+02	(4.32731620627089e+00dB,-3.30336012186160e-01°)
2.08449088309703e+02	(4.32731587452522e+00dB,-3.31088768523335e-01°)
2.08929613085378e+02	(4.32731554124921e+00dB,-3.31843280221943e-01°)
2.09411245585063e+02	(4.32731520643577e+00dB,-3.32599551282054e-01°)
2.09893988362326e+02	(4.32731487007781e+00dB,-3.33357585713069e-01°)
2.10377843976621e+02	(4.32731453216820e+00dB,-3.34117387533724e-01°)
2.10862814993303e+02	(4.32731419269977e+00dB,-3.34878960772126e-01°)
2.11348903983638e+02	(4.32731385166532e+00dB,-3.35642309465785e-01°)
2.11836113524824e+02	(4.32731350905761e+00dB,-3.36407437661606e-01°)
2.12324446199996e+02	(4.32731316486939e+00dB,-3.37174349415933e-01°)
2.12813904598245e+02	(4.32731281909335e+00dB,-3.37943048794572e-01°)
2.13304491314631e+02	(4.32731247172216e+00dB,-3.38713539872788e-01°)
2.13796208950197e+02	(4.32731212274846e+00dB,-3.39485826735361e-01°)
2.14289060111979e+02	(4.32731177216483e+00dB,-3.40259913476580e-01°)
2.14783047413027e+02	(4.32731141996386e+00dB,-3.41035804200277e-01°)
2.15278173472410e+02	(4.32731106613806e+00dB,-3.41813503019845e-01°)
2.15774440915240e+02	(4.32731071067993e+00dB,-3.42593014058269e-01°)
2.16271852372675e+02	(4.32731035358195e+00dB,-3.43374341448126e-01°)
2.16770410481942e+02	(4.32730999483652e+00dB,-3.44157489331635e-01°)
2.17270117886347e+02	(4.32730963443605e+00dB,-3.44942461860659e-01°)
2.17770977235289e+02	(4.32730927237289e+00dB,-3.45729263196733e-01°)
2.18272991184273e+02	(4.32730890863937e+00dB,-3.46517897511085e-01°)
2.18776162394928e+02	(4.32730854322777e+00dB,-3.47308368984664e-01°)
2.19280493535017e+02	(4.32730817613033e+00dB,-3.48100681808150e-01°)
2.19785987278455e+02	(4.32730780733929e+00dB,-3.48894840181988e-01°)
2.20292646305318e+02	(4.32730743684680e+00dB,-3.49690848316409e-01°)
2.20800473301862e+02	(4.32730706464503e+00dB,-3.50488710431442e-01°)
2.21309470960536e+02	(4.32730669072607e+00dB,-3.51288430756950e-01°)
2.21819641979994e+02	(4.32730631508199e+00dB,-3.52090013532642e-01°)
2.22330989065112e+02	(4.32730593770483e+00dB,-3.52893463008093e-01°)
2.22843514927002e+02	(4.32730555858659e+00dB,-3.53698783442788e-01°)
2.23357222283025e+02	(4.32730517771922e+00dB,-3.54505979106119e-01°)
2.23872113856806e+02	(4.32730479509465e+00dB,-3.55315054277423e-01°)
2.24388192378248e+02	(4.32730441070476e+00dB,-3.56126013245991e-01°)
2.24905460583550e+02	(4.32730402454140e+00dB,-3.56938860311110e-01°)
2.25423921215215e+02	(4.32730363659639e+00dB,-3.57753599782071e-01°)
2.25943577022069e+02	(4.32730324686149e+00dB,-3.58570235978193e-01°)
2.26464430759278e+02	(4.32730285532844e+00dB,-3.59388773228852e-01°)
2.26986485188354e+02	(4.32730246198894e+00dB,-3.60209215873503e-01°)
2.27509743077178e+02	(4.32730206683465e+00dB,-3.61031568261699e-01°)
2.28034207200013e+02	(4.32730166985718e+00dB,-3.61855834753110e-01°)
2.28559880337514e+02	(4.32730127104811e+00dB,-3.62682019717561e-01°)
2.29086765276748e+02	(4.32730087039900e+00dB,-3.63510127535043e-01°)
2.29614864811207e+02	(4.32730046790134e+00dB,-3.64340162595733e-01°)
2.30144181740822e+02	(4.32730006354659e+00dB,-3.65172129300035e-01°)
2.30674718871978e+02	(4.32729965732619e+00dB,-3.66006032058587e-01°)
2.31206479017530e+02	(4.32729924923151e+00dB,-3.66841875292286e-01°)
2.31739464996819e+02	(4.32729883925391e+00dB,-3.67679663432317e-01°)
2.32273679635681e+02	(4.32729842738469e+00dB,-3.68519400920175e-01°)
2.32809125766471e+02	(4.32729801361510e+00dB,-3.69361092207687e-01°)
2.33345806228071e+02	(4.32729759793639e+00dB,-3.70204741757037e-01°)
2.33883723865906e+02	(4.32729718033973e+00dB,-3.71050354040787e-01°)
2.34422881531963e+02	(4.32729676081627e+00dB,-3.71897933541906e-01°)
2.34963282084801e+02	(4.32729633935711e+00dB,-3.72747484753786e-01°)
2.35504928389571e+02	(4.32729591595331e+00dB,-3.73599012180273e-01°)
2.36047823318028e+02	(4.32729549059590e+00dB,-3.74452520335688e-01°)
2.36591969748546e+02	(4.32729506327585e+00dB,-3.75308013744852e-01°)
2.37137370566135e+02	(4.32729463398410e+00dB,-3.76165496943108e-01°)
2.37684028662458e+02	(4.32729420271155e+00dB,-3.77024974476341e-01°)
2.38231946935839e+02	(4.32729376944905e+00dB,-3.77886450901017e-01°)
2.38781128291287e+02	(4.32729333418741e+00dB,-3.78749930784187e-01°)
2.39331575640508e+02	(4.32729289691741e+00dB,-3.79615418703530e-01°)
2.39883291901919e+02	(4.32729245762977e+00dB,-3.80482919247363e-01°)
2.40436280000663e+02	(4.32729201631517e+00dB,-3.81352437014672e-01°)
2.40990542868629e+02	(4.32729157296426e+00dB,-3.82223976615134e-01°)
2.41546083444463e+02	(4.32729112756763e+00dB,-3.83097542669149e-01°)
2.42102904673587e+02	(4.32729068011584e+00dB,-3.83973139807854e-01°)
2.42661009508211e+02	(4.32729023059939e+00dB,-3.84850772673147e-01°)
2.43220400907351e+02	(4.32728977900876e+00dB,-3.85730445917722e-01°)
2.43781081836844e+02	(4.32728932533438e+00dB,-3.86612164205091e-01°)
2.44343055269366e+02	(4.32728886956660e+00dB,-3.87495932209598e-01°)
2.44906324184443e+02	(4.32728841169579e+00dB,-3.88381754616457e-01°)
2.45470891568472e+02	(4.32728795171221e+00dB,-3.89269636121767e-01°)
2.46036760414731e+02	(4.32728748960612e+00dB,-3.90159581432543e-01°)
2.46603933723402e+02	(4.32728702536773e+00dB,-3.91051595266749e-01°)
2.47172414501581e+02	(4.32728655898717e+00dB,-3.91945682353287e-01°)
2.47742205763297e+02	(4.32728609045457e+00dB,-3.92841847432077e-01°)
2.48313310529525e+02	(4.32728561975999e+00dB,-3.93740095254035e-01°)
2.48885731828207e+02	(4.32728514689344e+00dB,-3.94640430581125e-01°)
2.49459472694264e+02	(4.32728467184490e+00dB,-3.95542858186374e-01°)
2.50034536169611e+02	(4.32728419460429e+00dB,-3.96447382853892e-01°)
2.50610925303179e+02	(4.32728371516149e+00dB,-3.97354009378917e-01°)
2.51188643150926e+02	(4.32728323350634e+00dB,-3.98262742567817e-01°)
2.51767692775853e+02	(4.32728274962862e+00dB,-3.99173587238130e-01°)
2.52348077248025e+02	(4.32728226351807e+00dB,-4.00086548218584e-01°)
2.52929799644582e+02	(4.32728177516438e+00dB,-4.01001630349131e-01°)
2.53512863049758e+02	(4.32728128455719e+00dB,-4.01918838480951e-01°)
2.54097270554898e+02	(4.32728079168611e+00dB,-4.02838177476510e-01°)
2.54683025258471e+02	(4.32728029654067e+00dB,-4.03759652209558e-01°)
2.55270130266092e+02	(4.32727979911038e+00dB,-4.04683267565167e-01°)
2.55858588690532e+02	(4.32727929938469e+00dB,-4.05609028439757e-01°)
2.56448403651739e+02	(4.32727879735300e+00dB,-4.06536939741114e-01°)
2.57039578276853e+02	(4.32727829300466e+00dB,-4.07467006388429e-01°)
2.57632115700224e+02	(4.32727778632899e+00dB,-4.08399233312315e-01°)
2.58226019063426e+02	(4.32727727731523e+00dB,-4.09333625454833e-01°)
2.58821291515276e+02	(4.32727676595259e+00dB,-4.10270187769521e-01°)
2.59417936211848e+02	(4.32727625223023e+00dB,-4.11208925221421e-01°)
2.60015956316494e+02	(4.32727573613724e+00dB,-4.12149842787103e-01°)
2.60615354999856e+02	(4.32727521766270e+00dB,-4.13092945454688e-01°)
2.61216135439887e+02	(4.32727469679560e+00dB,-4.14038238223892e-01°)
2.61818300821865e+02	(4.32727417352489e+00dB,-4.14985726106020e-01°)
2.62421854338410e+02	(4.32727364783949e+00dB,-4.15935414124027e-01°)
2.63026799189504e+02	(4.32727311972823e+00dB,-4.16887307312521e-01°)
2.63633138582504e+02	(4.32727258917993e+00dB,-4.17841410717801e-01°)
2.64240875732160e+02	(4.32727205618334e+00dB,-4.18797729397879e-01°)
2.64850013860636e+02	(4.32727152072713e+00dB,-4.19756268422509e-01°)
2.65460556197520e+02	(4.32727098279998e+00dB,-4.20717032873217e-01°)
2.66072505979847e+02	(4.32727044239045e+00dB,-4.21680027843320e-01°)
2.66685866452113e+02	(4.32726989948711e+00dB,-4.22645258437955e-01°)
2.67300640866297e+02	(4.32726935407842e+00dB,-4.23612729774114e-01°)
2.67916832481868e+02	(4.32726880615284e+00dB,-4.24582446980663e-01°)
2.68534444565816e+02	(4.32726825569873e+00dB,-4.25554415198369e-01°)
2.69153480392657e+02	(4.32726770270442e+00dB,-4.26528639579935e-01°)
2.69773943244457e+02	(4.32726714715819e+00dB,-4.27505125290012e-01°)
2.70395836410849e+02	(4.32726658904826e+00dB,-4.28483877505251e-01°)
2.71019163189049e+02	(4.32726602836278e+00dB,-4.29464901414302e-01°)
2.71643926883873e+02	(4.32726546508988e+00dB,-4.30448202217864e-01°)
2.72270130807756e+02	(4.32726489921760e+00dB,-4.31433785128700e-01°)
2.72897778280769e+02	(4.32726433073395e+00dB,-4.32421655371666e-01°)
2.73526872630636e+02	(4.32726375962686e+00dB,-4.33411818183751e-01°)
2.74157417192753e+02	(4.32726318588424e+00dB,-4.34404278814084e-01°)
2.74789415310204e+02	(4.32726260949390e+00dB,-4.35399042523978e-01°)
2.75422870333781e+02	(4.32726203044364e+00dB,-4.36396114586950e-01°)
2.76057785621999e+02	(4.32726144872116e+00dB,-4.37395500288749e-01°)
2.76694164541115e+02	(4.32726086431414e+00dB,-4.38397204927398e-01°)
2.77332010465148e+02	(4.32726027721018e+00dB,-4.39401233813197e-01°)
2.77971326775893e+02	(4.32725968739682e+00dB,-4.40407592268771e-01°)
2.78612116862941e+02	(4.32725909486157e+00dB,-4.41416285629091e-01°)
2.79254384123697e+02	(4.32725849959185e+00dB,-4.42427319241504e-01°)
2.79898131963400e+02	(4.32725790157505e+00dB,-4.43440698465757e-01°)
2.80543363795135e+02	(4.32725730079847e+00dB,-4.44456428674029e-01°)
2.81190083039857e+02	(4.32725669724939e+00dB,-4.45474515250968e-01°)
2.81838293126409e+02	(4.32725609091500e+00dB,-4.46494963593698e-01°)
2.82487997491534e+02	(4.32725548178244e+00dB,-4.47517779111868e-01°)
2.83139199579901e+02	(4.32725486983880e+00dB,-4.48542967227675e-01°)
2.83791902844118e+02	(4.32725425507110e+00dB,-4.49570533375876e-01°)
2.84446110744754e+02	(4.32725363746630e+00dB,-4.50600483003853e-01°)
2.85101826750354e+02	(4.32725301701130e+00dB,-4.51632821571603e-01°)
2.85759054337457e+02	(4.32725239369295e+00dB,-4.52667554551788e-01°)
2.86417796990621e+02	(4.32725176749804e+00dB,-4.53704687429774e-01°)
2.87078058202431e+02	(4.32725113841327e+00dB,-4.54744225703624e-01°)
2.87739841473529e+02	(4.32725050642531e+00dB,-4.55786174884166e-01°)
2.88403150312623e+02	(4.32724987152077e+00dB,-4.56830540495000e-01°)
2.89067988236510e+02	(4.32724923368616e+00dB,-4.57877328072524e-01°)
