Freq.	I(ROUT_OPTO)/I(RIN_OPTO)
1.32739445772959e+02	(6.26724916056348e+00dB,-2.10448333024636e-01°)
1.33045441797794e+02	(6.26724902558673e+00dB,-2.10931111117059e-01°)
1.33352143216317e+02	(6.26724888998734e+00dB,-2.11415007534890e-01°)
1.33659551654629e+02	(6.26724875376242e+00dB,-2.11900024843626e-01°)
1.33967668742578e+02	(6.26724861690907e+00dB,-2.12386165614710e-01°)
1.34276496113771e+02	(6.26724847942442e+00dB,-2.12873432425543e-01°)
1.34586035405580e+02	(6.26724834130552e+00dB,-2.13361827859496e-01°)
1.34896288259150e+02	(6.26724820254946e+00dB,-2.13851354505918e-01°)
1.35207256319412e+02	(6.26724806315329e+00dB,-2.14342014960165e-01°)
1.35518941235088e+02	(6.26724792311406e+00dB,-2.14833811823592e-01°)
1.35831344658700e+02	(6.26724778242879e+00dB,-2.15326747703577e-01°)
1.36144468246579e+02	(6.26724764109451e+00dB,-2.15820825213559e-01°)
1.36458313658877e+02	(6.26724749910822e+00dB,-2.16316046973010e-01°)
1.36772882559569e+02	(6.26724735646690e+00dB,-2.16812415607459e-01°)
1.37088176616470e+02	(6.26724721316753e+00dB,-2.17309933748539e-01°)
1.37404197501236e+02	(6.26724706920708e+00dB,-2.17808604033963e-01°)
1.37720946889379e+02	(6.26724692458247e+00dB,-2.18308429107555e-01°)
1.38038426460273e+02	(6.26724677929067e+00dB,-2.18809411619263e-01°)
1.38356637897162e+02	(6.26724663332857e+00dB,-2.19311554225165e-01°)
1.38675582887173e+02	(6.26724648669308e+00dB,-2.19814859587501e-01°)
1.38995263121319e+02	(6.26724633938110e+00dB,-2.20319330374661e-01°)
1.39315680294514e+02	(6.26724619138951e+00dB,-2.20824969261224e-01°)
1.39636836105578e+02	(6.26724604271515e+00dB,-2.21331778927951e-01°)
1.39958732257246e+02	(6.26724589335488e+00dB,-2.21839762061820e-01°)
1.40281370456180e+02	(6.26724574330554e+00dB,-2.22348921356027e-01°)
1.40604752412975e+02	(6.26724559256393e+00dB,-2.22859259510006e-01°)
1.40928879842171e+02	(6.26724544112687e+00dB,-2.23370779229429e-01°)
1.41253754462259e+02	(6.26724528899114e+00dB,-2.23883483226249e-01°)
1.41579377995692e+02	(6.26724513615352e+00dB,-2.24397374218682e-01°)
1.41905752168893e+02	(6.26724498261076e+00dB,-2.24912454931247e-01°)
1.42232878712266e+02	(6.26724482835960e+00dB,-2.25428728094761e-01°)
1.42560759360202e+02	(6.26724467339679e+00dB,-2.25946196446378e-01°)
1.42889395851094e+02	(6.26724451771902e+00dB,-2.26464862729575e-01°)
1.43218789927338e+02	(6.26724436132301e+00dB,-2.26984729694174e-01°)
1.43548943335349e+02	(6.26724420420542e+00dB,-2.27505800096380e-01°)
1.43879857825568e+02	(6.26724404636294e+00dB,-2.28028076698770e-01°)
1.44211535152470e+02	(6.26724388779221e+00dB,-2.28551562270311e-01°)
1.44543977074576e+02	(6.26724372848986e+00dB,-2.29076259586388e-01°)
1.44877185354459e+02	(6.26724356845253e+00dB,-2.29602171428793e-01°)
1.45211161758757e+02	(6.26724340767682e+00dB,-2.30129300585785e-01°)
1.45545908058180e+02	(6.26724324615932e+00dB,-2.30657649852049e-01°)
1.45881426027518e+02	(6.26724308389660e+00dB,-2.31187222028751e-01°)
1.46217717445655e+02	(6.26724292088522e+00dB,-2.31718019923540e-01°)
1.46554784095574e+02	(6.26724275712172e+00dB,-2.32250046350564e-01°)
1.46892627764370e+02	(6.26724259260264e+00dB,-2.32783304130474e-01°)
1.47231250243255e+02	(6.26724242732448e+00dB,-2.33317796090460e-01°)
1.47570653327572e+02	(6.26724226128374e+00dB,-2.33853525064257e-01°)
1.47910838816804e+02	(6.26724209447690e+00dB,-2.34390493892143e-01°)
1.48251808514578e+02	(6.26724192690041e+00dB,-2.34928705420980e-01°)
1.48593564228683e+02	(6.26724175855073e+00dB,-2.35468162504220e-01°)
1.48936107771074e+02	(6.26724158942429e+00dB,-2.36008868001908e-01°)
1.49279440957882e+02	(6.26724141951749e+00dB,-2.36550824780717e-01°)
1.49623565609426e+02	(6.26724124882674e+00dB,-2.37094035713949e-01°)
1.49968483550220e+02	(6.26724107734842e+00dB,-2.37638503681550e-01°)
1.50314196608985e+02	(6.26724090507888e+00dB,-2.38184231570149e-01°)
1.50660706618657e+02	(6.26724073201448e+00dB,-2.38731222273028e-01°)
1.51008015416397e+02	(6.26724055815155e+00dB,-2.39279478690182e-01°)
1.51356124843603e+02	(6.26724038348639e+00dB,-2.39829003728305e-01°)
1.51705036745916e+02	(6.26724020801531e+00dB,-2.40379800300827e-01°)
1.52054752973232e+02	(6.26724003173458e+00dB,-2.40931871327912e-01°)
1.52405275379711e+02	(6.26723985464047e+00dB,-2.41485219736486e-01°)
1.52756605823789e+02	(6.26723967672921e+00dB,-2.42039848460234e-01°)
1.53108746168185e+02	(6.26723949799704e+00dB,-2.42595760439640e-01°)
1.53461698279912e+02	(6.26723931844017e+00dB,-2.43152958621986e-01°)
1.53815464030286e+02	(6.26723913805478e+00dB,-2.43711445961378e-01°)
1.54170045294938e+02	(6.26723895683706e+00dB,-2.44271225418759e-01°)
1.54525443953823e+02	(6.26723877478315e+00dB,-2.44832299961899e-01°)
1.54881661891230e+02	(6.26723859188921e+00dB,-2.45394672565468e-01°)
1.55238700995790e+02	(6.26723840815134e+00dB,-2.45958346210987e-01°)
1.55596563160489e+02	(6.26723822356566e+00dB,-2.46523323886894e-01°)
1.55955250282677e+02	(6.26723803812825e+00dB,-2.47089608588531e-01°)
1.56314764264077e+02	(6.26723785183517e+00dB,-2.47657203318166e-01°)
1.56675107010797e+02	(6.26723766468248e+00dB,-2.48226111085024e-01°)
1.57036280433337e+02	(6.26723747666620e+00dB,-2.48796334905279e-01°)
1.57398286446603e+02	(6.26723728778236e+00dB,-2.49367877802094e-01°)
1.57761126969916e+02	(6.26723709802694e+00dB,-2.49940742805607e-01°)
1.58124803927020e+02	(6.26723690739592e+00dB,-2.50514932952979e-01°)
1.58489319246093e+02	(6.26723671588525e+00dB,-2.51090451288392e-01°)
1.58854674859759e+02	(6.26723652349088e+00dB,-2.51667300863070e-01°)
1.59220872705098e+02	(6.26723633020872e+00dB,-2.52245484735295e-01°)
1.59587914723655e+02	(6.26723613603469e+00dB,-2.52825005970418e-01°)
1.59955802861448e+02	(6.26723594096465e+00dB,-2.53405867640881e-01°)
1.60324539068985e+02	(6.26723574499447e+00dB,-2.53988072826238e-01°)
1.60694125301269e+02	(6.26723554812000e+00dB,-2.54571624613156e-01°)
1.61064563517808e+02	(6.26723535033705e+00dB,-2.55156526095455e-01°)
1.61435855682630e+02	(6.26723515164145e+00dB,-2.55742780374086e-01°)
1.61808003764288e+02	(6.26723495202897e+00dB,-2.56330390557200e-01°)
1.62181009735874e+02	(6.26723475149537e+00dB,-2.56919359760117e-01°)
1.62554875575029e+02	(6.26723455003641e+00dB,-2.57509691105364e-01°)
1.62929603263953e+02	(6.26723434764782e+00dB,-2.58101387722696e-01°)
1.63305194789414e+02	(6.26723414432530e+00dB,-2.58694452749100e-01°)
1.63681652142762e+02	(6.26723394006454e+00dB,-2.59288889328819e-01°)
1.64058977319935e+02	(6.26723373486121e+00dB,-2.59884700613359e-01°)
1.64437172321474e+02	(6.26723352871096e+00dB,-2.60481889761541e-01°)
1.64816239152531e+02	(6.26723332160941e+00dB,-2.61080459939455e-01°)
1.65196179822882e+02	(6.26723311355217e+00dB,-2.61680414320528e-01°)
1.65576996346933e+02	(6.26723290453483e+00dB,-2.62281756085525e-01°)
1.65958690743736e+02	(6.26723269455296e+00dB,-2.62884488422576e-01°)
1.66341265036997e+02	(6.26723248360211e+00dB,-2.63488614527159e-01°)
1.66724721255087e+02	(6.26723227167780e+00dB,-2.64094137602167e-01°)
1.67109061431051e+02	(6.26723205877553e+00dB,-2.64701060857871e-01°)
1.67494287602624e+02	(6.26723184489080e+00dB,-2.65309387511988e-01°)
1.67880401812236e+02	(6.26723163001907e+00dB,-2.65919120789671e-01°)
1.68267406107027e+02	(6.26723141415577e+00dB,-2.66530263923519e-01°)
1.68655302538854e+02	(6.26723119729634e+00dB,-2.67142820153609e-01°)
1.69044093164306e+02	(6.26723097943616e+00dB,-2.67756792727514e-01°)
1.69433780044713e+02	(6.26723076057064e+00dB,-2.68372184900312e-01°)
1.69824365246154e+02	(6.26723054069511e+00dB,-2.68988999934602e-01°)
1.70215850839475e+02	(6.26723031980492e+00dB,-2.69607241100541e-01°)
1.70608238900292e+02	(6.26723009789538e+00dB,-2.70226911675826e-01°)
1.71001531509008e+02	(6.26722987496180e+00dB,-2.70848014945743e-01°)
1.71395730750822e+02	(6.26722965099943e+00dB,-2.71470554203178e-01°)
1.71790838715738e+02	(6.26722942600353e+00dB,-2.72094532748622e-01°)
1.72186857498580e+02	(6.26722919996933e+00dB,-2.72719953890184e-01°)
1.72583789199000e+02	(6.26722897289204e+00dB,-2.73346820943654e-01°)
1.72981635921489e+02	(6.26722874476684e+00dB,-2.73975137232443e-01°)
1.73380399775393e+02	(6.26722851558888e+00dB,-2.74604906087687e-01°)
1.73780082874917e+02	(6.26722828535333e+00dB,-2.75236130848193e-01°)
1.74180687339141e+02	(6.26722805405528e+00dB,-2.75868814860507e-01°)
1.74582215292030e+02	(6.26722782168983e+00dB,-2.76502961478882e-01°)
1.74984668862445e+02	(6.26722758825206e+00dB,-2.77138574065360e-01°)
1.75388050184155e+02	(6.26722735373702e+00dB,-2.77775655989729e-01°)
1.75792361395848e+02	(6.26722711813973e+00dB,-2.78414210629569e-01°)
1.76197604641142e+02	(6.26722688145519e+00dB,-2.79054241370284e-01°)
1.76603782068595e+02	(6.26722664367839e+00dB,-2.79695751605078e-01°)
1.77010895831721e+02	(6.26722640480429e+00dB,-2.80338744735020e-01°)
1.77418948088995e+02	(6.26722616482781e+00dB,-2.80983224169024e-01°)
1.77827941003871e+02	(6.26722592374388e+00dB,-2.81629193323901e-01°)
1.78237876744788e+02	(6.26722568154737e+00dB,-2.82276655624338e-01°)
1.78648757485184e+02	(6.26722543823315e+00dB,-2.82925614502955e-01°)
1.79060585403508e+02	(6.26722519379606e+00dB,-2.83576073400288e-01°)
1.79473362683231e+02	(6.26722494823092e+00dB,-2.84228035764853e-01°)
1.79887091512857e+02	(6.26722470153252e+00dB,-2.84881505053095e-01°)
1.80301774085935e+02	(6.26722445369562e+00dB,-2.85536484729488e-01°)
1.80717412601071e+02	(6.26722420471498e+00dB,-2.86192978266489e-01°)
1.81134009261938e+02	(6.26722395458531e+00dB,-2.86850989144579e-01°)
1.81551566277292e+02	(6.26722370330130e+00dB,-2.87510520852305e-01°)
1.81970085860976e+02	(6.26722345085764e+00dB,-2.88171576886249e-01°)
1.82389570231942e+02	(6.26722319724895e+00dB,-2.88834160751095e-01°)
1.82810021614252e+02	(6.26722294246988e+00dB,-2.89498275959606e-01°)
1.83231442237099e+02	(6.26722268651500e+00dB,-2.90163926032680e-01°)
1.83653834334812e+02	(6.26722242937891e+00dB,-2.90831114499341e-01°)
1.84077200146873e+02	(6.26722217105613e+00dB,-2.91499844896773e-01°)
1.84501541917925e+02	(6.26722191154120e+00dB,-2.92170120770335e-01°)
1.84926861897785e+02	(6.26722165082860e+00dB,-2.92841945673582e-01°)
1.85353162341459e+02	(6.26722138891282e+00dB,-2.93515323168259e-01°)
1.85780445509147e+02	(6.26722112578829e+00dB,-2.94190256824373e-01°)
1.86208713666264e+02	(6.26722086144945e+00dB,-2.94866750220158e-01°)
1.86637969083444e+02	(6.26722059589067e+00dB,-2.95544806942119e-01°)
1.87068214036557e+02	(6.26722032910633e+00dB,-2.96224430585064e-01°)
1.87499450806719e+02	(6.26722006109078e+00dB,-2.96905624752080e-01°)
1.87931681680304e+02	(6.26721979183832e+00dB,-2.97588393054608e-01°)
1.88364908948957e+02	(6.26721952134325e+00dB,-2.98272739112416e-01°)
1.88799134909606e+02	(6.26721924959983e+00dB,-2.98958666553637e-01°)
1.89234361864475e+02	(6.26721897660230e+00dB,-2.99646179014800e-01°)
1.89670592121092e+02	(6.26721870234487e+00dB,-3.00335280140814e-01°)
1.90107827992307e+02	(6.26721842682172e+00dB,-3.01025973585026e-01°)
1.90546071796302e+02	(6.26721815002702e+00dB,-3.01718263009223e-01°)
1.90985325856601e+02	(6.26721787195488e+00dB,-3.02412152083648e-01°)
1.91425592502085e+02	(6.26721759259942e+00dB,-3.03107644487026e-01°)
1.91866874067006e+02	(6.26721731195470e+00dB,-3.03804743906577e-01°)
1.92309172890992e+02	(6.26721703001478e+00dB,-3.04503454038044e-01°)
1.92752491319070e+02	(6.26721674677369e+00dB,-3.05203778585710e-01°)
1.93196831701669e+02	(6.26721646222540e+00dB,-3.05905721262409e-01°)
1.93642196394637e+02	(6.26721617636388e+00dB,-3.06609285789559e-01°)
1.94088587759254e+02	(6.26721588918309e+00dB,-3.07314475897173e-01°)
1.94536008162243e+02	(6.26721560067692e+00dB,-3.08021295323885e-01°)
1.94984459975781e+02	(6.26721531083925e+00dB,-3.08729747816957e-01°)
1.95433945577516e+02	(6.26721501966395e+00dB,-3.09439837132320e-01°)
1.95884467350575e+02	(6.26721472714483e+00dB,-3.10151567034570e-01°)
1.96336027683581e+02	(6.26721443327569e+00dB,-3.10864941297006e-01°)
1.96788628970660e+02	(6.26721413805030e+00dB,-3.11579963701642e-01°)
1.97242273611461e+02	(6.26721384146240e+00dB,-3.12296638039230e-01°)
1.97696964011162e+02	(6.26721354350570e+00dB,-3.13014968109283e-01°)
1.98152702580486e+02	(6.26721324417388e+00dB,-3.13734957720077e-01°)
1.98609491735713e+02	(6.26721294346059e+00dB,-3.14456610688693e-01°)
1.99067333898694e+02	(6.26721264135946e+00dB,-3.15179930841044e-01°)
1.99526231496863e+02	(6.26721233786407e+00dB,-3.15904922011854e-01°)
1.99986186963250e+02	(6.26721203296800e+00dB,-3.16631588044725e-01°)
2.00447202736492e+02	(6.26721172666477e+00dB,-3.17359932792126e-01°)
2.00909281260848e+02	(6.26721141894790e+00dB,-3.18089960115433e-01°)
2.01372424986214e+02	(6.26721110981085e+00dB,-3.18821673884933e-01°)
2.01836636368131e+02	(6.26721079924707e+00dB,-3.19555077979862e-01°)
2.02301917867802e+02	(6.26721048724997e+00dB,-3.20290176288406e-01°)
2.02768271952103e+02	(6.26721017381294e+00dB,-3.21026972707742e-01°)
2.03235701093597e+02	(6.26720985892933e+00dB,-3.21765471144043e-01°)
2.03704207770547e+02	(6.26720954259247e+00dB,-3.22505675512502e-01°)
2.04173794466928e+02	(6.26720922479563e+00dB,-3.23247589737358e-01°)
2.04644463672442e+02	(6.26720890553209e+00dB,-3.23991217751912e-01°)
2.05116217882531e+02	(6.26720858479507e+00dB,-3.24736563498554e-01°)
2.05589059598389e+02	(6.26720826257778e+00dB,-3.25483630928781e-01°)
2.06062991326975e+02	(6.26720793887337e+00dB,-3.26232424003201e-01°)
2.06538015581027e+02	(6.26720761367499e+00dB,-3.26982946691585e-01°)
2.07014134879079e+02	(6.26720728697574e+00dB,-3.27735202972878e-01°)
2.07491351745465e+02	(6.26720695876868e+00dB,-3.28489196835184e-01°)
2.07969668710344e+02	(6.26720662904687e+00dB,-3.29244932275855e-01°)
2.08449088309703e+02	(6.26720629780330e+00dB,-3.30002413301451e-01°)
2.08929613085378e+02	(6.26720596503095e+00dB,-3.30761643927795e-01°)
2.09411245585063e+02	(6.26720563072277e+00dB,-3.31522628179975e-01°)
2.09893988362326e+02	(6.26720529487166e+00dB,-3.32285370092390e-01°)
2.10377843976621e+02	(6.26720495747051e+00dB,-3.33049873708739e-01°)
2.10862814993303e+02	(6.26720461851215e+00dB,-3.33816143082068e-01°)
2.11348903983638e+02	(6.26720427798941e+00dB,-3.34584182274786e-01°)
2.11836113524824e+02	(6.26720393589505e+00dB,-3.35353995358680e-01°)
2.12324446199996e+02	(6.26720359222182e+00dB,-3.36125586414933e-01°)
2.12813904598245e+02	(6.26720324696245e+00dB,-3.36898959534168e-01°)
2.13304491314631e+02	(6.26720290010959e+00dB,-3.37674118816442e-01°)
2.13796208950197e+02	(6.26720255165591e+00dB,-3.38451068371285e-01°)
2.14289060111979e+02	(6.26720220159400e+00dB,-3.39229812317717e-01°)
2.14783047413027e+02	(6.26720184991645e+00dB,-3.40010354784265e-01°)
2.15278173472410e+02	(6.26720149661579e+00dB,-3.40792699908994e-01°)
2.15774440915240e+02	(6.26720114168454e+00dB,-3.41576851839523e-01°)
2.16271852372675e+02	(6.26720078511517e+00dB,-3.42362814733049e-01°)
2.16770410481942e+02	(6.26720042690011e+00dB,-3.43150592756370e-01°)
2.17270117886347e+02	(6.26720006703177e+00dB,-3.43940190085906e-01°)
2.17770977235289e+02	(6.26719970550252e+00dB,-3.44731610907713e-01°)
2.18272991184273e+02	(6.26719934230469e+00dB,-3.45524859417525e-01°)
2.18776162394928e+02	(6.26719897743058e+00dB,-3.46319939820751e-01°)
2.19280493535017e+02	(6.26719861087245e+00dB,-3.47116856332520e-01°)
2.19785987278455e+02	(6.26719824262253e+00dB,-3.47915613177687e-01°)
2.20292646305318e+02	(6.26719787267300e+00dB,-3.48716214590875e-01°)
2.20800473301862e+02	(6.26719750101603e+00dB,-3.49518664816466e-01°)
2.21309470960536e+02	(6.26719712764374e+00dB,-3.50322968108654e-01°)
2.21819641979994e+02	(6.26719675254819e+00dB,-3.51129128731453e-01°)
2.22330989065112e+02	(6.26719637572144e+00dB,-3.51937150958728e-01°)
2.22843514927002e+02	(6.26719599715550e+00dB,-3.52747039074195e-01°)
2.23357222283025e+02	(6.26719561684233e+00dB,-3.53558797371476e-01°)
2.23872113856806e+02	(6.26719523477389e+00dB,-3.54372430154102e-01°)
2.24388192378248e+02	(6.26719485094205e+00dB,-3.55187941735541e-01°)
2.24905460583550e+02	(6.26719446533869e+00dB,-3.56005336439216e-01°)
2.25423921215215e+02	(6.26719407795562e+00dB,-3.56824618598536e-01°)
2.25943577022069e+02	(6.26719368878463e+00dB,-3.57645792556910e-01°)
2.26464430759278e+02	(6.26719329781747e+00dB,-3.58468862667782e-01°)
2.26986485188354e+02	(6.26719290504583e+00dB,-3.59293833294636e-01°)
2.27509743077178e+02	(6.26719251046141e+00dB,-3.60120708811044e-01°)
2.28034207200013e+02	(6.26719211405583e+00dB,-3.60949493600665e-01°)
2.28559880337514e+02	(6.26719171582068e+00dB,-3.61780192057276e-01°)
2.29086765276748e+02	(6.26719131574751e+00dB,-3.62612808584810e-01°)
2.29614864811207e+02	(6.26719091382785e+00dB,-3.63447347597359e-01°)
2.30144181740822e+02	(6.26719051005316e+00dB,-3.64283813519198e-01°)
2.30674718871978e+02	(6.26719010441489e+00dB,-3.65122210784831e-01°)
2.31206479017530e+02	(6.26718969690444e+00dB,-3.65962543838994e-01°)
2.31739464996819e+02	(6.26718928751315e+00dB,-3.66804817136675e-01°)
2.32273679635681e+02	(6.26718887623236e+00dB,-3.67649035143153e-01°)
2.32809125766471e+02	(6.26718846305334e+00dB,-3.68495202334022e-01°)
2.33345806228071e+02	(6.26718804796732e+00dB,-3.69343323195196e-01°)
2.33883723865906e+02	(6.26718763096551e+00dB,-3.70193402222952e-01°)
2.34422881531963e+02	(6.26718721203906e+00dB,-3.71045443923944e-01°)
2.34963282084801e+02	(6.26718679117908e+00dB,-3.71899452815228e-01°)
2.35504928389571e+02	(6.26718636837666e+00dB,-3.72755433424289e-01°)
2.36047823318028e+02	(6.26718594362282e+00dB,-3.73613390289060e-01°)
2.36591969748546e+02	(6.26718551690856e+00dB,-3.74473327957957e-01°)
2.37137370566135e+02	(6.26718508822483e+00dB,-3.75335250989890e-01°)
2.37684028662458e+02	(6.26718465756254e+00dB,-3.76199163954287e-01°)
2.38231946935839e+02	(6.26718422491255e+00dB,-3.77065071431132e-01°)
2.38781128291287e+02	(6.26718379026569e+00dB,-3.77932978010985e-01°)
2.39331575640508e+02	(6.26718335361274e+00dB,-3.78802888294989e-01°)
2.39883291901919e+02	(6.26718291494445e+00dB,-3.79674806894913e-01°)
2.40436280000663e+02	(6.26718247425151e+00dB,-3.80548738433170e-01°)
2.40990542868629e+02	(6.26718203152457e+00dB,-3.81424687542857e-01°)
2.41546083444463e+02	(6.26718158675425e+00dB,-3.82302658867739e-01°)
2.42102904673587e+02	(6.26718113993111e+00dB,-3.83182657062322e-01°)
2.42661009508211e+02	(6.26718069104568e+00dB,-3.84064686791844e-01°)
2.43220400907351e+02	(6.26718024008843e+00dB,-3.84948752732317e-01°)
2.43781081836844e+02	(6.26717978704982e+00dB,-3.85834859570542e-01°)
2.44343055269366e+02	(6.26717933192022e+00dB,-3.86723012004132e-01°)
2.44906324184443e+02	(6.26717887468999e+00dB,-3.87613214741557e-01°)
2.45470891568472e+02	(6.26717841534943e+00dB,-3.88505472502143e-01°)
2.46036760414731e+02	(6.26717795388880e+00dB,-3.89399790016114e-01°)
2.46603933723402e+02	(6.26717749029832e+00dB,-3.90296172024609e-01°)
2.47172414501581e+02	(6.26717702456814e+00dB,-3.91194623279709e-01°)
2.47742205763297e+02	(6.26717655668840e+00dB,-3.92095148544467e-01°)
2.48313310529525e+02	(6.26717608664918e+00dB,-3.92997752592921e-01°)
2.48885731828207e+02	(6.26717561444050e+00dB,-3.93902440210140e-01°)
2.49459472694264e+02	(6.26717514005236e+00dB,-3.94809216192224e-01°)
2.50034536169611e+02	(6.26717466347468e+00dB,-3.95718085346346e-01°)
2.50610925303179e+02	(6.26717418469737e+00dB,-3.96629052490783e-01°)
2.51188643150926e+02	(6.26717370371028e+00dB,-3.97542122454915e-01°)
2.51767692775853e+02	(6.26717322050319e+00dB,-3.98457300079285e-01°)
2.52348077248025e+02	(6.26717273506588e+00dB,-3.99374590215592e-01°)
2.52929799644582e+02	(6.26717224738803e+00dB,-4.00293997726747e-01°)
2.53512863049758e+02	(6.26717175745931e+00dB,-4.01215527486870e-01°)
2.54097270554898e+02	(6.26717126526933e+00dB,-4.02139184381336e-01°)
2.54683025258471e+02	(6.26717077080766e+00dB,-4.03064973306794e-01°)
2.55270130266092e+02	(6.26717027406379e+00dB,-4.03992899171200e-01°)
